Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0, SCALE
10982242,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.173260,0.183736,0.000000,0,899.82,827.28,90.00,0
10982274,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.189377,0.174066,0.182125,0.000000,0,899.82,830.16,90.00,0
10982306,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.190183,0.179707,0.000000,0,899.82,833.04,90.00,0
10982338,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.177289,0.202271,0.000000,0,899.82,835.92,90.00,0
10982370,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.163590,0.199048,0.000000,0,899.82,838.80,90.00,0
10982402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186154,0.175678,0.180513,0.000000,0,899.82,841.68,90.00,0
10982434,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.173260,0.184542,0.000000,0,899.82,844.56,90.00,0
10982466,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.191795,0.178095,0.000000,0,899.82,847.44,90.00,0
10982498,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.175678,0.197436,0.000000,0,899.82,850.32,90.00,0
10982530,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.187766,0.157949,0.194212,0.000000,0,899.82,853.20,90.00,0
10982562,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.190183,0.170843,0.197436,0.000000,0,899.82,856.08,90.00,0
10982594,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.178095,0.183736,0.000000,0,899.82,858.96,90.00,0
10982626,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186154,0.190183,0.175678,0.000000,0,899.82,861.84,90.00,0
10982658,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.176484,0.198242,0.000000,0,899.82,864.72,90.00,0
10982690,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.157949,0.195018,0.000000,0,899.82,867.60,90.00,0
10982722,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.174872,0.180513,0.000000,0,899.82,870.48,90.00,0
10982754,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.173260,0.180513,0.000000,0,899.82,873.36,90.00,0
10982786,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.191795,0.177289,0.000000,0,899.82,876.24,90.00,0
10982818,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.177289,0.199853,0.000000,0,899.82,879.12,90.00,0
10982850,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186960,0.161172,0.196630,0.000000,0,899.82,882.00,90.00,0
10982882,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.187766,0.173260,0.185348,0.000000,0,899.82,884.88,90.00,0
10982914,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.175678,0.184542,0.000000,0,899.82,887.76,90.00,0
10982946,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.190989,0.177289,0.000000,0,899.82,890.64,90.00,0
10982978,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.177289,0.199048,0.000000,0,899.82,893.52,90.00,0
10983010,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186960,0.161172,0.197436,0.000000,0,899.82,896.40,90.00,0
10983042,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186960,0.175678,0.185348,0.000000,0,899.82,899.28,90.00,0
10983074,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.173260,0.183736,0.000000,1,899.82,899.82,90.00,0
